eventid,timestamp,src_ip,dst_ip,session,duration
cowrie.session.file_download,2021-02-12 16:57:37.913257+00:00,167.99.36.34,,1bca8300e310,
cowrie.session.file_download,2021-02-12 16:57:38.092448+00:00,167.99.36.34,,e984d832fbc5,
cowrie.session.file_download,2021-02-12 16:57:38.097774+00:00,167.99.36.34,,a57c269b10a0,
cowrie.session.file_download,2021-02-12 16:57:38.099844+00:00,167.99.36.34,,f62fa89d5606,
cowrie.session.file_download,2021-02-12 16:57:38.286916+00:00,167.99.36.34,,0d6030820f53,
cowrie.session.file_download.failed,2021-02-12 16:58:28.517413+00:00,167.99.36.34,,0d6030820f53,
cowrie.session.connect,2021-02-12 16:58:28.523823+00:00,167.99.36.34,155.232.195.82,c8078fba8530,
cowrie.session.connect,2021-02-12 16:58:28.525472+00:00,167.99.36.34,155.232.195.82,0a205c532627,
cowrie.session.connect,2021-02-12 16:58:28.526925+00:00,167.99.36.34,155.232.195.82,056c11c45ca3,
cowrie.session.connect,2021-02-12 16:58:28.532935+00:00,167.99.36.34,155.232.195.82,9c1ee47e7c33,
cowrie.session.connect,2021-02-12 16:58:28.534140+00:00,167.99.36.34,155.232.195.82,8e4e33c9d3d6,
cowrie.session.file_download,2021-02-12 16:58:28.535505+00:00,167.99.36.34,,1bca8300e310,
cowrie.session.file_download.failed,2021-02-12 16:59:18.774241+00:00,167.99.36.34,,1bca8300e310,
cowrie.session.file_download,2021-02-12 16:59:18.777456+00:00,167.99.36.34,,e984d832fbc5,
cowrie.session.file_download.failed,2021-02-12 17:00:09.015307+00:00,167.99.36.34,,e984d832fbc5,
cowrie.session.file_download,2021-02-12 17:00:09.018562+00:00,167.99.36.34,,a57c269b10a0,
cowrie.session.file_download.failed,2021-02-12 17:00:59.248148+00:00,167.99.36.34,,a57c269b10a0,
cowrie.session.connect,2021-02-12 17:00:59.251597+00:00,167.99.36.34,155.232.195.82,35b4b4c18a1f,
cowrie.session.connect,2021-02-12 17:00:59.253330+00:00,167.99.36.34,155.232.195.82,e49e096f97eb,
cowrie.session.connect,2021-02-12 17:00:59.254984+00:00,167.99.36.34,155.232.195.82,96fc87ae8867,
cowrie.session.connect,2021-02-12 17:00:59.256445+00:00,167.99.36.34,155.232.195.82,ce99985d41dd,
cowrie.session.connect,2021-02-12 17:00:59.257901+00:00,167.99.36.34,155.232.195.82,5577c32e70ad,
cowrie.session.connect,2021-02-12 17:00:59.259835+00:00,167.99.36.34,155.232.195.82,e989d871c8b0,
cowrie.session.connect,2021-02-12 17:00:59.261015+00:00,167.99.36.34,155.232.195.82,8f56724e35fa,
cowrie.session.connect,2021-02-12 17:00:59.262148+00:00,167.99.36.34,155.232.195.82,5c91435cf50f,
cowrie.session.connect,2021-02-12 17:00:59.263241+00:00,167.99.36.34,155.232.195.82,6bbf77d3c4ba,
cowrie.session.connect,2021-02-12 17:00:59.264352+00:00,167.99.36.34,155.232.195.82,85ca06869d2f,
cowrie.session.connect,2021-02-12 17:00:59.265483+00:00,167.99.36.34,155.232.195.82,d141bb997a7c,
cowrie.session.connect,2021-02-12 17:00:59.266573+00:00,167.99.36.34,155.232.195.82,f3f5274999e7,
cowrie.session.connect,2021-02-12 17:00:59.267672+00:00,167.99.36.34,155.232.195.82,6d22c01c021e,
cowrie.session.connect,2021-02-12 17:00:59.268784+00:00,167.99.36.34,155.232.195.82,d5f4175bc9e5,
cowrie.session.connect,2021-02-12 17:00:59.269889+00:00,167.99.36.34,155.232.195.82,28e68b8ef8a8,
cowrie.session.connect,2021-02-12 17:00:59.270993+00:00,167.99.36.34,155.232.195.82,ca532af37752,
cowrie.session.connect,2021-02-12 17:00:59.272105+00:00,167.99.36.34,155.232.195.82,e159ac448079,
cowrie.client.version,2021-02-12 17:00:59.273264+00:00,167.99.36.34,,c8078fba8530,
cowrie.client.version,2021-02-12 17:00:59.274064+00:00,167.99.36.34,,0a205c532627,
cowrie.client.version,2021-02-12 17:00:59.274853+00:00,167.99.36.34,,056c11c45ca3,
cowrie.client.version,2021-02-12 17:00:59.275626+00:00,167.99.36.34,,9c1ee47e7c33,
cowrie.client.version,2021-02-12 17:00:59.276434+00:00,167.99.36.34,,8e4e33c9d3d6,
cowrie.client.version,2021-02-12 17:00:59.279805+00:00,167.99.36.34,,35b4b4c18a1f,
cowrie.client.version,2021-02-12 17:00:59.280733+00:00,167.99.36.34,,e49e096f97eb,
cowrie.client.version,2021-02-12 17:00:59.281507+00:00,167.99.36.34,,96fc87ae8867,
cowrie.client.version,2021-02-12 17:00:59.282280+00:00,167.99.36.34,,ce99985d41dd,
cowrie.client.version,2021-02-12 17:00:59.283055+00:00,167.99.36.34,,5577c32e70ad,
cowrie.client.version,2021-02-12 17:00:59.283833+00:00,167.99.36.34,,e989d871c8b0,
cowrie.client.version,2021-02-12 17:00:59.284639+00:00,167.99.36.34,,8f56724e35fa,
cowrie.client.version,2021-02-12 17:00:59.285414+00:00,167.99.36.34,,5c91435cf50f,
cowrie.client.version,2021-02-12 17:00:59.286189+00:00,167.99.36.34,,6bbf77d3c4ba,
cowrie.client.version,2021-02-12 17:00:59.286964+00:00,167.99.36.34,,85ca06869d2f,
cowrie.client.version,2021-02-12 17:00:59.287737+00:00,167.99.36.34,,d141bb997a7c,
cowrie.client.version,2021-02-12 17:00:59.288517+00:00,167.99.36.34,,f3f5274999e7,
cowrie.client.version,2021-02-12 17:00:59.289289+00:00,167.99.36.34,,6d22c01c021e,
cowrie.client.version,2021-02-12 17:00:59.290072+00:00,167.99.36.34,,d5f4175bc9e5,
cowrie.client.version,2021-02-12 17:00:59.290844+00:00,167.99.36.34,,28e68b8ef8a8,
cowrie.client.version,2021-02-12 17:00:59.291614+00:00,167.99.36.34,,ca532af37752,
cowrie.client.version,2021-02-12 17:00:59.292400+00:00,167.99.36.34,,e159ac448079,
cowrie.session.closed,2021-02-12 17:00:59.293489+00:00,167.99.36.34,,f62fa89d5606,203.3766791820526
cowrie.session.closed,2021-02-12 17:00:59.294335+00:00,167.99.36.34,,c8078fba8530,150.76912546157837
cowrie.session.closed,2021-02-12 17:00:59.295198+00:00,167.99.36.34,,0a205c532627,150.76851153373718
cowrie.session.closed,2021-02-12 17:00:59.296056+00:00,167.99.36.34,,056c11c45ca3,150.76353311538696
cowrie.session.closed,2021-02-12 17:00:59.296910+00:00,167.99.36.34,,9c1ee47e7c33,150.76296281814575
cowrie.session.closed,2021-02-12 17:00:59.297767+00:00,167.99.36.34,,8e4e33c9d3d6,150.76267266273499
cowrie.session.closed,2021-02-12 17:00:59.298738+00:00,167.99.36.34,,1bca8300e310,203.38306999206543
cowrie.session.closed,2021-02-12 17:00:59.299709+00:00,167.99.36.34,,0d6030820f53,203.38014483451843
cowrie.session.closed,2021-02-12 17:00:59.300680+00:00,167.99.36.34,,e984d832fbc5,203.37997913360596
cowrie.session.closed,2021-02-12 17:00:59.301639+00:00,167.99.36.34,,a57c269b10a0,203.38323998451233
cowrie.client.kex,2021-02-12 17:00:59.463623+00:00,167.99.36.34,,35b4b4c18a1f,
cowrie.client.kex,2021-02-12 17:00:59.466797+00:00,167.99.36.34,,e49e096f97eb,
cowrie.client.kex,2021-02-12 17:00:59.469621+00:00,167.99.36.34,,ce99985d41dd,
cowrie.client.kex,2021-02-12 17:00:59.472280+00:00,167.99.36.34,,96fc87ae8867,
cowrie.client.kex,2021-02-12 17:00:59.474886+00:00,167.99.36.34,,5577c32e70ad,
cowrie.client.kex,2021-02-12 17:00:59.477560+00:00,167.99.36.34,,e989d871c8b0,
cowrie.client.kex,2021-02-12 17:00:59.480204+00:00,167.99.36.34,,8f56724e35fa,
cowrie.client.kex,2021-02-12 17:00:59.482237+00:00,167.99.36.34,,85ca06869d2f,
cowrie.client.kex,2021-02-12 17:00:59.484283+00:00,167.99.36.34,,5c91435cf50f,
cowrie.client.kex,2021-02-12 17:00:59.486324+00:00,167.99.36.34,,f3f5274999e7,
cowrie.client.kex,2021-02-12 17:00:59.488365+00:00,167.99.36.34,,6bbf77d3c4ba,
cowrie.client.kex,2021-02-12 17:00:59.490397+00:00,167.99.36.34,,6d22c01c021e,
cowrie.client.kex,2021-02-12 17:00:59.492441+00:00,167.99.36.34,,d5f4175bc9e5,
cowrie.client.kex,2021-02-12 17:00:59.494478+00:00,167.99.36.34,,d141bb997a7c,
cowrie.client.kex,2021-02-12 17:00:59.496527+00:00,167.99.36.34,,28e68b8ef8a8,
cowrie.client.kex,2021-02-12 17:00:59.498568+00:00,167.99.36.34,,ca532af37752,
cowrie.client.kex,2021-02-12 17:00:59.500619+00:00,167.99.36.34,,e159ac448079,
cowrie.login.success,2021-02-12 17:01:00.217148+00:00,167.99.36.34,,ce99985d41dd,
cowrie.login.success,2021-02-12 17:01:00.532132+00:00,167.99.36.34,,6d22c01c021e,
cowrie.login.success,2021-02-12 17:01:00.534969+00:00,167.99.36.34,,f3f5274999e7,
cowrie.login.success,2021-02-12 17:01:00.537368+00:00,167.99.36.34,,96fc87ae8867,
cowrie.login.success,2021-02-12 17:01:00.539827+00:00,167.99.36.34,,e49e096f97eb,
cowrie.login.success,2021-02-12 17:01:00.542435+00:00,167.99.36.34,,d5f4175bc9e5,
cowrie.login.success,2021-02-12 17:01:00.544641+00:00,167.99.36.34,,85ca06869d2f,
cowrie.login.success,2021-02-12 17:01:00.547008+00:00,167.99.36.34,,28e68b8ef8a8,
cowrie.login.success,2021-02-12 17:01:00.549133+00:00,167.99.36.34,,6bbf77d3c4ba,
cowrie.login.success,2021-02-12 17:01:00.551113+00:00,167.99.36.34,,8f56724e35fa,
cowrie.login.success,2021-02-12 17:01:00.552967+00:00,167.99.36.34,,d141bb997a7c,
cowrie.login.success,2021-02-12 17:01:00.554826+00:00,167.99.36.34,,ca532af37752,
cowrie.login.success,2021-02-12 17:01:00.556679+00:00,167.99.36.34,,35b4b4c18a1f,
cowrie.login.success,2021-02-12 17:01:00.558505+00:00,167.99.36.34,,5577c32e70ad,
cowrie.login.success,2021-02-12 17:01:00.560693+00:00,167.99.36.34,,e989d871c8b0,
cowrie.login.success,2021-02-12 17:01:00.562509+00:00,167.99.36.34,,e159ac448079,
cowrie.login.success,2021-02-12 17:01:00.564262+00:00,167.99.36.34,,5c91435cf50f,
cowrie.session.params,2021-02-12 17:01:00.624051+00:00,167.99.36.34,,ce99985d41dd,
cowrie.command.input,2021-02-12 17:01:00.624928+00:00,167.99.36.34,,ce99985d41dd,
cowrie.session.params,2021-02-12 17:01:01.169344+00:00,167.99.36.34,,6d22c01c021e,
cowrie.command.input,2021-02-12 17:01:01.170184+00:00,167.99.36.34,,6d22c01c021e,
cowrie.session.params,2021-02-12 17:01:01.276559+00:00,167.99.36.34,,f3f5274999e7,
cowrie.command.input,2021-02-12 17:01:01.277407+00:00,167.99.36.34,,f3f5274999e7,
cowrie.session.params,2021-02-12 17:01:01.315175+00:00,167.99.36.34,,e49e096f97eb,
cowrie.command.input,2021-02-12 17:01:01.316082+00:00,167.99.36.34,,e49e096f97eb,
cowrie.session.params,2021-02-12 17:01:01.468342+00:00,167.99.36.34,,96fc87ae8867,
cowrie.command.input,2021-02-12 17:01:01.469197+00:00,167.99.36.34,,96fc87ae8867,
cowrie.session.params,2021-02-12 17:01:01.509079+00:00,167.99.36.34,,d5f4175bc9e5,
cowrie.command.input,2021-02-12 17:01:01.509933+00:00,167.99.36.34,,d5f4175bc9e5,
cowrie.session.params,2021-02-12 17:01:01.695330+00:00,167.99.36.34,,28e68b8ef8a8,
cowrie.command.input,2021-02-12 17:01:01.696187+00:00,167.99.36.34,,28e68b8ef8a8,
cowrie.session.params,2021-02-12 17:01:01.738371+00:00,167.99.36.34,,8f56724e35fa,
cowrie.command.input,2021-02-12 17:01:01.928299+00:00,167.99.36.34,,8f56724e35fa,
cowrie.session.params,2021-02-12 17:01:01.967500+00:00,167.99.36.34,,85ca06869d2f,
cowrie.command.input,2021-02-12 17:01:01.968387+00:00,167.99.36.34,,85ca06869d2f,
cowrie.session.params,2021-02-12 17:01:02.008821+00:00,167.99.36.34,,5577c32e70ad,
cowrie.command.input,2021-02-12 17:01:02.009687+00:00,167.99.36.34,,5577c32e70ad,
cowrie.session.params,2021-02-12 17:01:02.298195+00:00,167.99.36.34,,d141bb997a7c,
cowrie.command.input,2021-02-12 17:01:02.299075+00:00,167.99.36.34,,d141bb997a7c,
cowrie.session.params,2021-02-12 17:01:02.340230+00:00,167.99.36.34,,35b4b4c18a1f,
cowrie.command.input,2021-02-12 17:01:02.341092+00:00,167.99.36.34,,35b4b4c18a1f,
cowrie.session.params,2021-02-12 17:01:02.382096+00:00,167.99.36.34,,6bbf77d3c4ba,
cowrie.command.input,2021-02-12 17:01:02.382960+00:00,167.99.36.34,,6bbf77d3c4ba,
cowrie.session.params,2021-02-12 17:01:02.715459+00:00,167.99.36.34,,ca532af37752,
cowrie.command.input,2021-02-12 17:01:02.716357+00:00,167.99.36.34,,ca532af37752,
cowrie.session.params,2021-02-12 17:01:02.756774+00:00,167.99.36.34,,5c91435cf50f,
cowrie.command.input,2021-02-12 17:01:02.757648+00:00,167.99.36.34,,5c91435cf50f,
cowrie.session.params,2021-02-12 17:01:02.797927+00:00,167.99.36.34,,e989d871c8b0,
cowrie.command.input,2021-02-12 17:01:02.798804+00:00,167.99.36.34,,e989d871c8b0,
cowrie.session.params,2021-02-12 17:01:03.212900+00:00,167.99.36.34,,e159ac448079,
cowrie.command.input,2021-02-12 17:01:03.213753+00:00,167.99.36.34,,e159ac448079,
cowrie.session.file_download,2021-02-12 17:01:03.236190+00:00,167.99.36.34,,ce99985d41dd,
cowrie.session.file_download,2021-02-12 17:01:03.424971+00:00,167.99.36.34,,6d22c01c021e,
cowrie.session.file_download,2021-02-12 17:01:03.603175+00:00,167.99.36.34,,8f56724e35fa,
cowrie.session.file_download,2021-02-12 17:01:03.607823+00:00,167.99.36.34,,96fc87ae8867,
cowrie.session.file_download,2021-02-12 17:01:03.609506+00:00,167.99.36.34,,35b4b4c18a1f,
cowrie.session.file_download,2021-02-12 17:01:03.619537+00:00,167.99.36.34,,e49e096f97eb,
cowrie.session.file_download,2021-02-12 17:01:03.621190+00:00,167.99.36.34,,5c91435cf50f,
cowrie.session.file_download,2021-02-12 17:01:03.622785+00:00,167.99.36.34,,6bbf77d3c4ba,
cowrie.session.file_download,2021-02-12 17:01:03.624372+00:00,167.99.36.34,,e989d871c8b0,
cowrie.session.file_download,2021-02-12 17:01:03.625960+00:00,167.99.36.34,,28e68b8ef8a8,
cowrie.session.file_download,2021-02-12 17:01:03.627537+00:00,167.99.36.34,,e159ac448079,
cowrie.session.file_download,2021-02-12 17:01:03.629116+00:00,167.99.36.34,,ca532af37752,
cowrie.session.file_download,2021-02-12 17:01:03.633551+00:00,167.99.36.34,,f3f5274999e7,
cowrie.session.file_download,2021-02-12 17:01:03.635149+00:00,167.99.36.34,,85ca06869d2f,
cowrie.session.file_download,2021-02-12 17:01:03.798778+00:00,167.99.36.34,,ce99985d41dd,
cowrie.session.file_download.failed,2021-02-12 17:01:54.036111+00:00,167.99.36.34,,ce99985d41dd,
cowrie.session.file_download.failed,2021-02-12 17:01:54.040239+00:00,167.99.36.34,,8f56724e35fa,
cowrie.session.file_download.failed,2021-02-12 17:02:44.276732+00:00,167.99.36.34,,8f56724e35fa,
cowrie.session.file_download.failed,2021-02-12 17:02:44.280717+00:00,167.99.36.34,,96fc87ae8867,
cowrie.session.file_download.failed,2021-02-12 17:03:34.518322+00:00,167.99.36.34,,96fc87ae8867,
cowrie.session.file_download.failed,2021-02-12 17:03:34.521089+00:00,167.99.36.34,,35b4b4c18a1f,
cowrie.session.file_download.failed,2021-02-12 17:04:24.757194+00:00,167.99.36.34,,35b4b4c18a1f,
cowrie.session.file_download.failed,2021-02-12 17:04:24.761195+00:00,167.99.36.34,,e49e096f97eb,
cowrie.session.file_download.failed,2021-02-12 17:05:14.991471+00:00,167.99.36.34,,e49e096f97eb,
cowrie.session.file_download.failed,2021-02-12 17:05:14.995036+00:00,167.99.36.34,,5c91435cf50f,
cowrie.session.file_download.failed,2021-02-12 17:06:05.232653+00:00,167.99.36.34,,5c91435cf50f,
cowrie.session.file_download.failed,2021-02-12 17:06:05.235818+00:00,167.99.36.34,,6bbf77d3c4ba,
cowrie.session.file_download.failed,2021-02-12 17:06:55.471426+00:00,167.99.36.34,,6bbf77d3c4ba,
cowrie.session.file_download.failed,2021-02-12 17:06:55.475421+00:00,167.99.36.34,,e989d871c8b0,
cowrie.session.file_download.failed,2021-02-12 17:07:45.711635+00:00,167.99.36.34,,e989d871c8b0,
cowrie.session.file_download.failed,2021-02-12 17:07:45.715732+00:00,167.99.36.34,,28e68b8ef8a8,
cowrie.session.file_download.failed,2021-02-12 17:08:35.941095+00:00,167.99.36.34,,28e68b8ef8a8,
cowrie.session.file_download.failed,2021-02-12 17:08:35.943872+00:00,167.99.36.34,,e159ac448079,
cowrie.session.file_download.failed,2021-02-12 17:09:26.178979+00:00,167.99.36.34,,e159ac448079,
cowrie.session.file_download.failed,2021-02-12 17:09:26.182942+00:00,167.99.36.34,,ca532af37752,
cowrie.session.file_download.failed,2021-02-12 17:10:16.433902+00:00,167.99.36.34,,ca532af37752,
cowrie.session.file_download.failed,2021-02-12 17:10:16.437940+00:00,167.99.36.34,,f3f5274999e7,
cowrie.session.file_download.failed,2021-02-12 17:11:06.670079+00:00,167.99.36.34,,f3f5274999e7,
cowrie.session.file_download.failed,2021-02-12 17:11:06.673167+00:00,167.99.36.34,,85ca06869d2f,
cowrie.session.file_download.failed,2021-02-12 17:11:56.903592+00:00,167.99.36.34,,85ca06869d2f,
cowrie.session.closed,2021-02-12 17:11:56.907161+00:00,167.99.36.34,,ce99985d41dd,657.6495034694672
cowrie.session.connect,2021-02-12 17:11:56.913876+00:00,167.99.36.34,155.232.195.82,bf0e24f979f2,
cowrie.session.connect,2021-02-12 17:11:56.915378+00:00,40.74.139.130,155.232.195.83,4a74fd53c0b5,
cowrie.session.closed,2021-02-12 17:11:56.917056+00:00,167.99.36.34,,ca532af37752,657.6451470851898
cowrie.session.closed,2021-02-12 17:11:56.918336+00:00,167.99.36.34,,e159ac448079,657.645298242569
cowrie.session.closed,2021-02-12 17:11:56.920134+00:00,167.99.36.34,,e49e096f97eb,657.6653788089752
cowrie.session.closed,2021-02-12 17:11:56.921118+00:00,167.99.36.34,,96fc87ae8867,657.6649060249329
cowrie.log.closed,2021-02-12 17:11:56.922106+00:00,167.99.36.34,,5577c32e70ad,654.913462638855
cowrie.session.closed,2021-02-12 17:11:56.923292+00:00,167.99.36.34,,5577c32e70ad,657.6636962890625
cowrie.session.closed,2021-02-12 17:11:56.924270+00:00,167.99.36.34,,8f56724e35fa,657.6623051166534
cowrie.session.closed,2021-02-12 17:11:56.925236+00:00,167.99.36.34,,85ca06869d2f,657.6599323749542
cowrie.session.closed,2021-02-12 17:11:56.926201+00:00,167.99.36.34,,e989d871c8b0,657.6653661727905
cowrie.session.closed,2021-02-12 17:11:56.927165+00:00,167.99.36.34,,35b4b4c18a1f,657.6741244792938
cowrie.log.closed,2021-02-12 17:11:56.928115+00:00,167.99.36.34,,d141bb997a7c,654.630095243454
cowrie.session.closed,2021-02-12 17:11:56.929306+00:00,167.99.36.34,,d141bb997a7c,657.6629121303558
cowrie.session.closed,2021-02-12 17:11:56.930274+00:00,167.99.36.34,,f3f5274999e7,657.662787437439
cowrie.session.closed,2021-02-12 17:11:56.931237+00:00,167.99.36.34,,28e68b8ef8a8,657.6604309082031
cowrie.log.closed,2021-02-12 17:11:56.932211+00:00,167.99.36.34,,6d22c01c021e,655.7630367279053
cowrie.session.closed,2021-02-12 17:11:56.933383+00:00,167.99.36.34,,6d22c01c021e,657.6647863388062
cowrie.log.closed,2021-02-12 17:11:56.934326+00:00,167.99.36.34,,d5f4175bc9e5,655.4254221916199
cowrie.session.closed,2021-02-12 17:11:56.935498+00:00,167.99.36.34,,d5f4175bc9e5,657.665789604187
cowrie.session.closed,2021-02-12 17:11:56.936480+00:00,167.99.36.34,,5c91435cf50f,657.6734206676483
cowrie.session.closed,2021-02-12 17:11:56.937445+00:00,167.99.36.34,,6bbf77d3c4ba,657.6732819080353
cowrie.client.version,2021-02-12 17:11:56.941686+00:00,167.99.36.34,,bf0e24f979f2,
cowrie.session.closed,2021-02-12 17:11:56.942649+00:00,40.74.139.130,,4a74fd53c0b5,0.026040315628051
cowrie.session.closed,2021-02-12 17:11:56.943524+00:00,167.99.36.34,,bf0e24f979f2,0.028392076492309
cowrie.session.connect,2021-02-12 17:15:56.521098+00:00,205.185.126.143,155.232.195.82,faef1b687232,
cowrie.session.closed,2021-02-12 17:15:56.852610+00:00,205.185.126.143,,faef1b687232,0.329933643341064
cowrie.session.connect,2021-02-12 17:16:48.607359+00:00,205.185.126.143,155.232.195.82,d4bdd8d34e3f,
cowrie.client.version,2021-02-12 17:16:48.616203+00:00,205.185.126.143,,d4bdd8d34e3f,
cowrie.client.kex,2021-02-12 17:16:48.938153+00:00,205.185.126.143,,d4bdd8d34e3f,
cowrie.session.closed,2021-02-12 17:16:49.908306+00:00,205.185.126.143,,d4bdd8d34e3f,1.299816846847534
cowrie.session.connect,2021-02-12 17:19:41.994569+00:00,188.166.87.163,155.232.195.82,e1f51a3015cd,
cowrie.session.closed,2021-02-12 17:19:42.178203+00:00,188.166.87.163,,e1f51a3015cd,0.182029008865356
cowrie.session.connect,2021-02-12 17:19:55.939932+00:00,188.166.87.163,155.232.195.82,7be48a00197b,
cowrie.client.version,2021-02-12 17:19:55.941260+00:00,188.166.87.163,,7be48a00197b,
cowrie.client.kex,2021-02-12 17:19:56.125332+00:00,188.166.87.163,,7be48a00197b,
cowrie.login.failed,2021-02-12 17:19:56.890456+00:00,188.166.87.163,,7be48a00197b,
cowrie.session.closed,2021-02-12 17:19:58.077843+00:00,188.166.87.163,,7be48a00197b,2.136676549911499
cowrie.session.connect,2021-02-12 17:20:04.234056+00:00,188.166.87.163,155.232.195.82,efc49bf690df,
cowrie.client.version,2021-02-12 17:20:04.236033+00:00,188.166.87.163,,efc49bf690df,
cowrie.client.kex,2021-02-12 17:20:04.420640+00:00,188.166.87.163,,efc49bf690df,
cowrie.login.failed,2021-02-12 17:20:05.176229+00:00,188.166.87.163,,efc49bf690df,
cowrie.session.closed,2021-02-12 17:20:06.362771+00:00,188.166.87.163,,efc49bf690df,2.126899719238281
cowrie.session.connect,2021-02-12 17:20:12.515079+00:00,188.166.87.163,155.232.195.82,5c95e13874b5,
cowrie.client.version,2021-02-12 17:20:12.516791+00:00,188.166.87.163,,5c95e13874b5,
cowrie.client.kex,2021-02-12 17:20:12.700797+00:00,188.166.87.163,,5c95e13874b5,
cowrie.login.success,2021-02-12 17:20:13.456393+00:00,188.166.87.163,,5c95e13874b5,
cowrie.session.params,2021-02-12 17:20:13.885552+00:00,188.166.87.163,,5c95e13874b5,
cowrie.command.input,2021-02-12 17:20:13.886409+00:00,188.166.87.163,,5c95e13874b5,
cowrie.session.connect,2021-02-12 17:20:20.587133+00:00,188.166.87.163,155.232.195.82,37147ff063d8,
cowrie.client.version,2021-02-12 17:20:20.588883+00:00,188.166.87.163,,37147ff063d8,
cowrie.client.kex,2021-02-12 17:20:20.771677+00:00,188.166.87.163,,37147ff063d8,
cowrie.login.success,2021-02-12 17:20:21.522112+00:00,188.166.87.163,,37147ff063d8,
cowrie.session.params,2021-02-12 17:20:21.929125+00:00,188.166.87.163,,37147ff063d8,
cowrie.command.input,2021-02-12 17:20:21.929976+00:00,188.166.87.163,,37147ff063d8,
cowrie.session.connect,2021-02-12 17:20:28.676936+00:00,188.166.87.163,155.232.195.82,adacbc62934e,
cowrie.client.version,2021-02-12 17:20:28.678553+00:00,188.166.87.163,,adacbc62934e,
cowrie.client.kex,2021-02-12 17:20:28.863067+00:00,188.166.87.163,,adacbc62934e,
cowrie.login.success,2021-02-12 17:20:29.617791+00:00,188.166.87.163,,adacbc62934e,
